"contig_name","orf_num_in_contig_A","actual_start_A","actual_end_A","orf_direction_A","ARG_group","ARG_subtype","ARG_riskrank","ARG_mechanism","orf_num_in_contig_B","actual_start_B","actual_end_B","orf_direction_B","MGE_major_category","MGE_minor_category","MGE_Class","Agricultural","Non.agricultural"
"k141_28872_length_446291_cov_426.9833",174,177679,177949,1,"bacitracin","bacA","IV","Antibiotic target alteration",167,170014,170183,1,"replication/recombination/repair",NA,"Phage",0.216668062129203,1.40053971024735e-05
"k141_28872_length_446291_cov_426.9833",174,177679,177949,1,"bacitracin","bacA","IV","Antibiotic target alteration",169,172813,173392,-1,"replication/recombination/repair",NA,"Phage",0.216668062129203,1.40053971024735e-05
"k141_29386_length_249760_cov_454.5552",139,169836,170414,1,"multidrug","msbA","IV","Efflux pump",144,176185,176855,1,"replication/recombination/repair","initiation,copy number control,plasmid","Plasmid",0.228937550224678,8.26327950530035e-06
"k141_32497_length_32249_cov_121.8470",27,26161,26561,1,"multidrug","mdtH","IV","Efflux pump",30,29288,29369,1,"replication/recombination/repair",NA,"Plasmid",0.179322969781337,0.000111209906007067
"k141_10943_length_27414_cov_142.6582",12,10475,10870,1,"multidrug","Klebsiella pneumoniae acrA","IV","Efflux pump",2,334,533,-1,"replication/recombination/repair",NA,"Plasmid",0.211190402645297,9.03360908127209e-05
"k141_10943_length_27414_cov_142.6582",12,10475,10870,1,"multidrug","Klebsiella pneumoniae acrA","IV","Efflux pump",4,1329,1962,-1,"replication/recombination/repair",NA,"Plasmid",0.211190402645297,9.03360908127209e-05
"k141_10943_length_27414_cov_142.6582",12,10475,10870,1,"multidrug","Klebsiella pneumoniae acrA","IV","Efflux pump",7,4478,4651,1,"replication/recombination/repair",NA,"Plasmid",0.211190402645297,9.03360908127209e-05
"k141_10943_length_27414_cov_142.6582",12,10475,10870,1,"multidrug","Klebsiella pneumoniae acrA","IV","Efflux pump",9,5259,5560,1,"replication/recombination/repair",NA,"Plasmid",0.211190402645297,9.03360908127209e-05
"k141_10943_length_27414_cov_142.6582",13,11691,12735,1,"multidrug","sdeY","IV","Efflux pump",4,1329,1962,-1,"replication/recombination/repair",NA,"Plasmid",0.211190402645297,9.03360908127209e-05
"k141_10943_length_27414_cov_142.6582",13,11691,12735,1,"multidrug","sdeY","IV","Efflux pump",7,4478,4651,1,"replication/recombination/repair",NA,"Plasmid",0.211190402645297,9.03360908127209e-05
"k141_10943_length_27414_cov_142.6582",13,11691,12735,1,"multidrug","sdeY","IV","Efflux pump",9,5259,5560,1,"replication/recombination/repair",NA,"Plasmid",0.211190402645297,9.03360908127209e-05
"k141_10943_length_27414_cov_142.6582",13,11691,12735,1,"multidrug","sdeY","IV","Efflux pump",23,21355,21776,1,"transfer","phage receptor","Plasmid",0.211190402645297,9.03360908127209e-05
"k141_1000_length_20062_cov_140.1557",7,4433,5013,-1,"multidrug","msbA","IV","Efflux pump",9,8685,8778,-1,"integration/excision","regulation,lysis/lysogeny","Plasmid",0.192545943344802,0.00019115778869258
"k141_4676_length_12478_cov_176.6481",4,1729,2000,1,"bacitracin","bacA","IV","Antibiotic target alteration",5,2562,2973,-1,"phage","regulation,infection","Plasmid",0.22549620529604,0
"k141_24307_length_10335_cov_180.0290",3,3450,4005,-1,"bacitracin","bacA","III","Antibiotic target alteration",6,7601,7791,1,"replication/recombination/repair",NA,"Plasmid",0.230805024916337,0
"k141_25095_length_9892_cov_123.4393",4,4454,4999,-1,"other_peptide_antibiotics","microcin efflux pumu gene yojI","IV","Efflux pump",5,6172,6383,-1,"replication/recombination/repair",NA,"Plasmid",0.185885081002723,6.1147816254417e-05
"k141_24533_length_4751_cov_11.0000",2,164,744,-1,"multidrug","msbA","IV","Efflux pump",4,4406,4498,-1,"integration/excision",NA,"Plasmid",0.130367695225248,0.000302391607773852
"k141_126795_length_213358_cov_19.9980",54,51562,51966,1,"multidrug","MexE","IV","Efflux pump",61,62479,62661,-1,"phage","lysis/lysogeny","Other",0.359530083470668,3.86996572438163e-06
"k141_126795_length_213358_cov_19.9980",55,52789,53846,1,"multidrug","adeF","IV","Efflux pump",61,62479,62661,-1,"phage","lysis/lysogeny","Other",0.359530083470668,3.86996572438163e-06
"k141_126795_length_213358_cov_19.9980",56,55981,56461,1,"multidrug","adeH","IV","Efflux pump",61,62479,62661,-1,"phage","lysis/lysogeny","Other",0.359530083470668,3.86996572438163e-06
"k141_11224_length_48767_cov_16.9921",22,24795,25373,-1,"multidrug","msbA","IV","Efflux pump",17,18180,18850,-1,"replication/recombination/repair","initiation,copy number control,plasmid","Plasmid",0.18037333900349,0
"k141_20696_length_39107_cov_11.9048",29,31666,31936,-1,"bacitracin","bacA","IV","Antibiotic target alteration",34,35605,36184,1,"replication/recombination/repair",NA,"Phage",0.17833308200198,1.42924084805654e-05
"k141_22938_length_26080_cov_337.0676",3,1632,2212,-1,"multidrug","msbA","IV","Efflux pump",5,5873,5965,-1,"integration/excision",NA,"Plasmid",0.173647594628218,0
"k141_188765_length_10517_cov_11.0000",8,5508,6088,-1,"multidrug","msbA","IV","Efflux pump",10,9744,9836,-1,"integration/excision",NA,"Plasmid",0.149493514683663,0
"k141_178112_length_225701_cov_25.6468",65,63990,64394,1,"multidrug","MexE","IV","Efflux pump",72,74907,75089,-1,"phage","lysis/lysogeny","Other",0.358541537114109,0
"k141_178112_length_225701_cov_25.6468",66,65217,66274,1,"multidrug","adeF","IV","Efflux pump",72,74907,75089,-1,"phage","lysis/lysogeny","Other",0.358541537114109,0
"k141_178112_length_225701_cov_25.6468",67,68409,68889,1,"multidrug","adeH","IV","Efflux pump",72,74907,75089,-1,"phage","lysis/lysogeny","Other",0.358541537114109,0
"k141_181030_length_14855_cov_19.5056",11,12206,12786,-1,"multidrug","msbA","IV","Efflux pump",2,679,2148,-1,"replication/recombination/repair","transfer,partitioning","Plasmid",0.152117221116832,0
"k141_181030_length_14855_cov_19.5056",11,12206,12786,-1,"multidrug","msbA","IV","Efflux pump",4,5848,6286,-1,"replication/recombination/repair","partitioning","Plasmid",0.152117221116832,0
"k141_28816_length_12268_cov_19.7411",6,5108,5377,1,"bacitracin","bacA","IV","Antibiotic target alteration",1,441,1020,-1,"replication/recombination/repair",NA,"Phage",0.206814505132921,3.40168798586572e-05
"k141_54889_length_89496_cov_36.7053",22,25002,25580,-1,"multidrug","msbA","IV","Efflux pump",17,18387,19057,-1,"replication/recombination/repair","initiation,copy number control,plasmid","Plasmid",0.267677357110619,1.08850989399293e-06
"k141_108704_length_85991_cov_13.8999",93,69823,70303,-1,"multidrug","adeH","IV","Efflux pump",88,64219,64401,1,"phage","lysis/lysogeny","Other",0.339757095564307,0
"k141_108704_length_85991_cov_13.8999",94,71284,72341,-1,"multidrug","adeF","IV","Efflux pump",88,64219,64401,1,"phage","lysis/lysogeny","Other",0.339757095564307,0
"k141_108704_length_85991_cov_13.8999",95,74470,74874,-1,"multidrug","MexE","IV","Efflux pump",88,64219,64401,1,"phage","lysis/lysogeny","Other",0.339757095564307,0
"k141_167376_length_55117_cov_37.9762",37,44250,44830,-1,"multidrug","msbA","IV","Efflux pump",27,31795,33264,-1,"replication/recombination/repair","transfer,partitioning","Plasmid",0.213347100953688,1.01408480565371e-05
"k141_167376_length_55117_cov_37.9762",37,44250,44830,-1,"multidrug","msbA","IV","Efflux pump",29,36985,37423,-1,"replication/recombination/repair","partitioning","Plasmid",0.213347100953688,1.01408480565371e-05
"k141_167376_length_55117_cov_37.9762",37,44250,44830,-1,"multidrug","msbA","IV","Efflux pump",39,48486,48578,-1,"integration/excision",NA,"Plasmid",0.213347100953688,1.01408480565371e-05
"k141_34923_length_25882_cov_114.1967",6,4943,5212,1,"bacitracin","bacA","IV","Antibiotic target alteration",1,276,855,-1,"replication/recombination/repair",NA,"Phage",0.201179200721782,0
"k141_183417_length_18571_cov_23.5717",10,8872,9142,1,"bacitracin","bacA","IV","Antibiotic target alteration",3,1206,1375,1,"replication/recombination/repair",NA,"Phage",0.254993924038366,2.31752084805654e-05
"k141_183417_length_18571_cov_23.5717",10,8872,9142,1,"bacitracin","bacA","IV","Antibiotic target alteration",5,4005,4584,-1,"replication/recombination/repair",NA,"Phage",0.254993924038366,2.31752084805654e-05
"k141_18241_length_29054_cov_18.0000",18,13806,14185,-1,"beta_lactam","ACT-29","IV","Enzymatic inactivation",5,4185,4336,1,"phage","replication,transfer","Plasmid",0.0324923034606436,0.000351277805865724
"k141_18241_length_29054_cov_18.0000",18,13806,14185,-1,"beta_lactam","ACT-29","IV","Enzymatic inactivation",7,6100,6195,1,"phage","structural","Plasmid",0.0324923034606436,0.000351277805865724
"k141_18241_length_29054_cov_18.0000",18,13806,14185,-1,"beta_lactam","ACT-29","IV","Enzymatic inactivation",8,6433,6967,1,"phage","replication,chaperone","Plasmid",0.0324923034606436,0.000351277805865724
"k141_18241_length_29054_cov_18.0000",18,13806,14185,-1,"beta_lactam","ACT-29","IV","Enzymatic inactivation",14,11800,11845,1,"stability/transfer/defense",NA,"Plasmid",0.0324923034606436,0.000351277805865724
"k141_43272_length_17429_cov_9.0000",6,7171,7723,1,"polymyxin","rosB","IV","Efflux pump",2,2308,2570,1,"transfer",NA,"Plasmid",0.028565979905198,0.000320975050530035
"k141_43272_length_17429_cov_9.0000",6,7171,7723,1,"polymyxin","rosB","IV","Efflux pump",11,14231,14430,-1,"replication/recombination/repair",NA,"Plasmid",0.028565979905198,0.000320975050530035
"k141_43272_length_17429_cov_9.0000",6,7171,7723,1,"polymyxin","rosB","IV","Efflux pump",13,15222,15865,-1,"replication/recombination/repair",NA,"Plasmid",0.028565979905198,0.000320975050530035
"k141_25891_length_16675_cov_11.9704",12,12063,12334,1,"bacitracin","bacA","III","Antibiotic target alteration",5,4806,4972,1,"replication/recombination/repair",NA,"Phage",0.0334094834267327,0.000294681611660777
"k141_25891_length_16675_cov_11.9704",12,12063,12334,1,"bacitracin","bacA","III","Antibiotic target alteration",7,7529,8108,-1,"replication/recombination/repair",NA,"Phage",0.0334094834267327,0.000294681611660777
"k141_25891_length_16675_cov_11.9704",12,12063,12334,1,"bacitracin","bacA","III","Antibiotic target alteration",13,12898,13307,-1,"phage","regulation,infection","Plasmid",0.0334094834267327,0.000294681611660777
"k141_20212_length_13814_cov_22.0000",6,5487,6522,-1,"multidrug","acrF","IV","Efflux pump",11,13363,13459,-1,"integration/excision","replication/recombination/repair","Phage",0.045414657914604,0.000108683969964664
"k141_75787_length_12445_cov_10.0000",7,5954,6349,1,"multidrug","Enterobacter cloacae acrA","IV","Efflux pump",3,967,1140,1,"replication/recombination/repair",NA,"Plasmid",0.0268014800549505,0.000370665426855124
"k141_75787_length_12445_cov_10.0000",8,7170,8214,1,"multidrug","sdeY","IV","Efflux pump",3,967,1140,1,"replication/recombination/repair",NA,"Plasmid",0.0268014800549505,0.000370665426855124
"k141_71410_length_11917_cov_14.0000",8,5689,6149,-1,"multidrug","tolC","III","Efflux pump",13,9930,10559,1,"replication/recombination/repair","partitioning","Plasmid",0.140156118471287,2.64019763250883e-05
"k141_26942_length_11814_cov_65.8289",3,2914,3494,1,"multidrug","msbA","IV","Efflux pump",1,134,226,1,"integration/excision",NA,"Plasmid",0.106771596466089,0
"k141_26942_length_11814_cov_65.8289",3,2914,3494,1,"multidrug","msbA","IV","Efflux pump",9,8390,8828,1,"replication/recombination/repair","partitioning","Plasmid",0.106771596466089,0
"k141_4616_length_10207_cov_212.3615",3,1708,1977,-1,"bacitracin","bacA","IV","Antibiotic target alteration",8,5448,6027,1,"replication/recombination/repair",NA,"Phage",0.217244733536881,6.55522402826855e-05
"k141_64489_length_7015_cov_9.0000",3,2307,2852,-1,"other_peptide_antibiotics","microcin efflux pumu gene yojI","IV","Efflux pump",4,4027,4241,-1,"replication/recombination/repair",NA,"Phage",0.0227895413341584,0.000104982614840989
"k141_63311_length_4557_cov_7.0000",5,2610,3010,-1,"multidrug","mdtH","IV","Efflux pump",2,434,513,-1,"replication/recombination/repair",NA,"Plasmid",0.0203246946113861,0.000451009505300353
"k141_164430_length_3403_cov_5.0000",1,38,309,1,"beta_lactam","OXA-417","IV","Enzymatic inactivation",4,2273,2452,1,"replication/recombination/repair",NA,"Plasmid",0.381057717633663,0
"k141_196916_length_710525_cov_29.9825",407,450698,451153,1,"multidrug","mdtE","IV","Efflux pump",397,435078,435358,-1,"replication/recombination/repair",NA,"Plasmid",0.100782958342347,0.00015613697760424
"k141_196916_length_710525_cov_29.9825",510,570288,570833,-1,"other_peptide_antibiotics","microcin efflux pumu gene yojI","IV","Efflux pump",511,572006,572217,-1,"replication/recombination/repair",NA,"Plasmid",0.100782958342347,0.00015613697760424
"k141_196916_length_710525_cov_29.9825",510,570288,570833,-1,"other_peptide_antibiotics","microcin efflux pumu gene yojI","IV","Efflux pump",518,583158,584033,-1,"replication/recombination/repair",NA,"Plasmid",0.100782958342347,0.00015613697760424
"k141_45319_length_454344_cov_26.5896",39,34666,34950,1,"beta_lactam","OKP-B-5","IV","Enzymatic inactivation",48,43974,44377,1,"phage","regulation","Plasmid",0.0794472359391015,0.000129181918374558
"k141_45319_length_454344_cov_26.5896",39,34666,34950,1,"beta_lactam","OKP-B-5","IV","Enzymatic inactivation",49,45212,45380,-1,"transfer","competence","Plasmid",0.0794472359391015,0.000129181918374558
"k141_259309_length_391634_cov_28.3174",177,185077,185629,1,"polymyxin","rosB","IV","Efflux pump",169,175823,176125,1,"phage","lysis/lysogeny,regulation","Plasmid",0.0753540115693812,4.91083056890459e-05
"k141_259309_length_391634_cov_28.3174",177,185077,185629,1,"polymyxin","rosB","IV","Efflux pump",173,180251,180513,1,"transfer",NA,"Plasmid",0.0753540115693812,4.91083056890459e-05
"k141_259309_length_391634_cov_28.3174",177,185077,185629,1,"polymyxin","rosB","IV","Efflux pump",182,192125,192324,-1,"replication/recombination/repair",NA,"Plasmid",0.0753540115693812,4.91083056890459e-05
"k141_259309_length_391634_cov_28.3174",177,185077,185629,1,"polymyxin","rosB","IV","Efflux pump",184,193118,193758,-1,"replication/recombination/repair",NA,"Plasmid",0.0753540115693812,4.91083056890459e-05
"k141_259309_length_391634_cov_28.3174",177,185077,185629,1,"polymyxin","rosB","IV","Efflux pump",187,196265,196438,1,"replication/recombination/repair",NA,"Plasmid",0.0753540115693812,4.91083056890459e-05
"k141_259309_length_391634_cov_28.3174",191,201240,201635,1,"multidrug","Enterobacter cloacae acrA","IV","Efflux pump",182,192125,192324,-1,"replication/recombination/repair",NA,"Plasmid",0.0753540115693812,4.91083056890459e-05
"k141_259309_length_391634_cov_28.3174",191,201240,201635,1,"multidrug","Enterobacter cloacae acrA","IV","Efflux pump",184,193118,193758,-1,"replication/recombination/repair",NA,"Plasmid",0.0753540115693812,4.91083056890459e-05
"k141_259309_length_391634_cov_28.3174",191,201240,201635,1,"multidrug","Enterobacter cloacae acrA","IV","Efflux pump",187,196265,196438,1,"replication/recombination/repair",NA,"Plasmid",0.0753540115693812,4.91083056890459e-05
"k141_259309_length_391634_cov_28.3174",192,202456,203500,1,"multidrug","sdeY","IV","Efflux pump",182,192125,192324,-1,"replication/recombination/repair",NA,"Plasmid",0.0753540115693812,4.91083056890459e-05
"k141_259309_length_391634_cov_28.3174",192,202456,203500,1,"multidrug","sdeY","IV","Efflux pump",184,193118,193758,-1,"replication/recombination/repair",NA,"Plasmid",0.0753540115693812,4.91083056890459e-05
"k141_259309_length_391634_cov_28.3174",192,202456,203500,1,"multidrug","sdeY","IV","Efflux pump",187,196265,196438,1,"replication/recombination/repair",NA,"Plasmid",0.0753540115693812,4.91083056890459e-05
"k141_54878_length_265397_cov_37.8215",229,236156,237200,-1,"multidrug","sdeY","IV","Efflux pump",219,228366,228787,-1,"transfer","phage receptor","Plasmid",0.124038226277473,0.000176484934434629
"k141_54878_length_265397_cov_37.8215",229,236156,237200,-1,"multidrug","sdeY","IV","Efflux pump",233,244823,245124,-1,"replication/recombination/repair",NA,"Plasmid",0.124038226277473,0.000176484934434629
"k141_54878_length_265397_cov_37.8215",229,236156,237200,-1,"multidrug","sdeY","IV","Efflux pump",235,245988,246161,-1,"replication/recombination/repair",NA,"Plasmid",0.124038226277473,0.000176484934434629
"k141_54878_length_265397_cov_37.8215",229,236156,237200,-1,"multidrug","sdeY","IV","Efflux pump",238,247757,248389,1,"replication/recombination/repair",NA,"Plasmid",0.124038226277473,0.000176484934434629
"k141_54878_length_265397_cov_37.8215",230,239325,239720,-1,"multidrug","Klebsiella pneumoniae acrA","IV","Efflux pump",233,244823,245124,-1,"replication/recombination/repair",NA,"Plasmid",0.124038226277473,0.000176484934434629
"k141_54878_length_265397_cov_37.8215",230,239325,239720,-1,"multidrug","Klebsiella pneumoniae acrA","IV","Efflux pump",235,245988,246161,-1,"replication/recombination/repair",NA,"Plasmid",0.124038226277473,0.000176484934434629
"k141_54878_length_265397_cov_37.8215",230,239325,239720,-1,"multidrug","Klebsiella pneumoniae acrA","IV","Efflux pump",238,247757,248389,1,"replication/recombination/repair",NA,"Plasmid",0.124038226277473,0.000176484934434629
"k141_54878_length_265397_cov_37.8215",230,239325,239720,-1,"multidrug","Klebsiella pneumoniae acrA","IV","Efflux pump",240,250051,250250,1,"replication/recombination/repair",NA,"Plasmid",0.124038226277473,0.000176484934434629
"k141_54878_length_265397_cov_37.8215",245,256003,256555,-1,"polymyxin","rosB","IV","Efflux pump",235,245988,246161,-1,"replication/recombination/repair",NA,"Plasmid",0.124038226277473,0.000176484934434629
"k141_54878_length_265397_cov_37.8215",245,256003,256555,-1,"polymyxin","rosB","IV","Efflux pump",238,247757,248389,1,"replication/recombination/repair",NA,"Plasmid",0.124038226277473,0.000176484934434629
"k141_54878_length_265397_cov_37.8215",245,256003,256555,-1,"polymyxin","rosB","IV","Efflux pump",240,250051,250250,1,"replication/recombination/repair",NA,"Plasmid",0.124038226277473,0.000176484934434629
"k141_54878_length_265397_cov_37.8215",245,256003,256555,-1,"polymyxin","rosB","IV","Efflux pump",249,261833,262095,-1,"transfer",NA,"Plasmid",0.124038226277473,0.000176484934434629
"k141_54878_length_265397_cov_37.8215",246,257926,258309,-1,"polymyxin","rosA","IV","Efflux pump",238,247757,248389,1,"replication/recombination/repair",NA,"Plasmid",0.124038226277473,0.000176484934434629
"k141_54878_length_265397_cov_37.8215",246,257926,258309,-1,"polymyxin","rosA","IV","Efflux pump",240,250051,250250,1,"replication/recombination/repair",NA,"Plasmid",0.124038226277473,0.000176484934434629
"k141_54878_length_265397_cov_37.8215",246,257926,258309,-1,"polymyxin","rosA","IV","Efflux pump",249,261833,262095,-1,"transfer",NA,"Plasmid",0.124038226277473,0.000176484934434629
"k141_122703_length_211864_cov_30.5637",67,66006,66277,1,"bacitracin","bacA","III","Antibiotic target alteration",68,66838,67247,-1,"phage","regulation,infection","Plasmid",0.0840716869961139,7.60522253710247e-05
"k141_122703_length_211864_cov_30.5637",79,79949,80439,-1,"multidrug","tolC","III","Efflux pump",84,84148,84775,1,"replication/recombination/repair","partitioning","Phage",0.0840716869961139,7.60522253710247e-05
"k141_224700_length_210582_cov_27.1541",8,6775,7330,1,"bacitracin","bacA","III","Antibiotic target alteration",5,3716,3907,-1,"replication/recombination/repair",NA,"Plasmid",0.143487860365396,0.000142003300353357
"k141_224700_length_210582_cov_27.1541",8,6775,7330,1,"bacitracin","bacA","III","Antibiotic target alteration",13,14911,15234,1,"transfer","competence","Plasmid",0.143487860365396,0.000142003300353357
"k141_224700_length_210582_cov_27.1541",8,6775,7330,1,"bacitracin","bacA","III","Antibiotic target alteration",14,15891,16226,1,"transfer","competence","Plasmid",0.143487860365396,0.000142003300353357
"k141_49088_length_204756_cov_25.8029",26,34563,35207,-1,"macrolide-lincosamide-streptogramin","macB","IV","Efflux pump",16,19963,21353,-1,"transfer",NA,"Plasmid",0.109250706756114,0.000173599614664311
"k141_49088_length_204756_cov_25.8029",26,34563,35207,-1,"macrolide-lincosamide-streptogramin","macB","IV","Efflux pump",23,31312,32069,-1,"phage","infection,regulation","Plasmid",0.109250706756114,0.000173599614664311
"k141_49088_length_204756_cov_25.8029",26,34563,35207,-1,"macrolide-lincosamide-streptogramin","macB","IV","Efflux pump",24,33622,33725,-1,"phage","replication/recombination/repair","Plasmid",0.109250706756114,0.000173599614664311
"k141_49088_length_204756_cov_25.8029",27,36500,36869,-1,"macrolide-lincosamide-streptogramin","macA","IV","Efflux pump",23,31312,32069,-1,"phage","infection,regulation","Plasmid",0.109250706756114,0.000173599614664311
"k141_49088_length_204756_cov_25.8029",27,36500,36869,-1,"macrolide-lincosamide-streptogramin","macA","IV","Efflux pump",24,33622,33725,-1,"phage","replication/recombination/repair","Plasmid",0.109250706756114,0.000173599614664311
"k141_235856_length_178865_cov_30.3728",115,119205,119344,-1,"fosfomycin","FosA","notassessed","Enzymatic inactivation",121,122923,123076,-1,"stability/transfer/defense",NA,"Phage",0.0823721219291584,3.75745466431095e-05
"k141_131204_length_178042_cov_26.3730",75,79644,79915,1,"bacitracin","bacA","IV","Antibiotic target alteration",76,80477,80888,-1,"phage","regulation,infection","Plasmid",0.134614148739356,0.000180564323003534
"k141_131204_length_178042_cov_26.3730",88,93880,94364,-1,"multidrug","tolC","III","Efflux pump",93,98046,98675,1,"replication/recombination/repair","partitioning","Plasmid",0.134614148739356,0.000180564323003534
"k141_219172_length_171292_cov_27.8055",25,24073,24473,1,"multidrug","mdtH","III","Efflux pump",28,27214,27293,1,"replication/recombination/repair",NA,"Plasmid",0.0673826538066337,3.0731375229682e-05
"k141_219172_length_171292_cov_27.8055",164,164831,165411,-1,"multidrug","msbA","IV","Efflux pump",154,152454,153935,-1,"replication/recombination/repair","transfer,partitioning","Plasmid",0.0673826538066337,3.0731375229682e-05
"k141_219172_length_171292_cov_27.8055",164,164831,165411,-1,"multidrug","msbA","IV","Efflux pump",156,157590,158028,-1,"replication/recombination/repair","partitioning","Plasmid",0.0673826538066337,3.0731375229682e-05
"k141_219172_length_171292_cov_27.8055",164,164831,165411,-1,"multidrug","msbA","IV","Efflux pump",166,169095,169188,-1,"integration/excision",NA,"Plasmid",0.0673826538066337,3.0731375229682e-05
"k141_208123_length_127438_cov_31.5125",106,121008,121588,-1,"multidrug","msbA","IV","Efflux pump",96,108597,110077,-1,"replication/recombination/repair","transfer,partitioning","Plasmid",0.114124511072203,0.000130060768515901
"k141_208123_length_127438_cov_31.5125",106,121008,121588,-1,"multidrug","msbA","IV","Efflux pump",98,113730,114168,-1,"replication/recombination/repair","partitioning","Plasmid",0.114124511072203,0.000130060768515901
"k141_208123_length_127438_cov_31.5125",106,121008,121588,-1,"multidrug","msbA","IV","Efflux pump",108,125260,125353,-1,"integration/excision","regulation,lysis/lysogeny","Plasmid",0.114124511072203,0.000130060768515901
"k141_270153_length_122415_cov_30.4522",45,44066,44455,1,"multidrug","oqxA","IV","Efflux pump",41,40770,41034,-1,"replication/recombination/repair","phage","Phage",0.112552942671436,0.000140799620424028
"k141_270153_length_122415_cov_30.4522",46,45265,46313,1,"multidrug","oqxB","IV","Efflux pump",41,40770,41034,-1,"replication/recombination/repair","phage","Phage",0.112552942671436,0.000140799620424028
"k141_270840_length_93467_cov_26.9959",6,7530,8075,1,"other_peptide_antibiotics","microcin efflux pumu gene yojI","IV","Efflux pump",5,6804,7020,1,"replication/recombination/repair",NA,"Phage",0.0728286259519307,5.27668109540636e-05
"k141_249864_length_73297_cov_22.7240",22,18815,19215,-1,"multidrug","mdtH","IV","Efflux pump",19,16645,16726,-1,"replication/recombination/repair",NA,"Plasmid",0.105535585378985,7.1874241024735e-05
"k141_100650_length_64166_cov_27.1902",26,33912,34367,1,"multidrug","mdtE","IV","Efflux pump",21,23976,24262,-1,"replication/recombination/repair",NA,"Phage",0.0695271780539604,7.17083293286219e-05
"k141_24742_length_53297_cov_27.9990",25,32872,33516,-1,"macrolide-lincosamide-streptogramin","macB","IV","Efflux pump",22,29685,30442,-1,"phage","infection,regulation","Plasmid",0.0677687051916832,2.15074371024735e-05
"k141_24742_length_53297_cov_27.9990",25,32872,33516,-1,"macrolide-lincosamide-streptogramin","macB","IV","Efflux pump",23,31992,32096,-1,"phage","replication/recombination/repair","Plasmid",0.0677687051916832,2.15074371024735e-05
"k141_24742_length_53297_cov_27.9990",26,34809,35178,-1,"macrolide-lincosamide-streptogramin","macA","IV","Efflux pump",22,29685,30442,-1,"phage","infection,regulation","Plasmid",0.0677687051916832,2.15074371024735e-05
"k141_24742_length_53297_cov_27.9990",26,34809,35178,-1,"macrolide-lincosamide-streptogramin","macA","IV","Efflux pump",23,31992,32096,-1,"phage","replication/recombination/repair","Plasmid",0.0677687051916832,2.15074371024735e-05
"k141_180845_length_50285_cov_29.9034",40,41658,42693,1,"multidrug","acrF","IV","Efflux pump",35,36632,36728,1,"integration/excision","replication/recombination/repair","Phage",0.0914237353083911,3.65087342756184e-05
"k141_103751_length_40276_cov_30.0000",35,36092,37126,1,"multidrug","acrF","IV","Efflux pump",32,33530,33626,1,"integration/excision","replication/recombination/repair","Phage",0.14525916150297,0.000149556709540636
"k141_286476_length_24583_cov_27.5644",1,218,686,-1,"multidrug","mdtK","II","Efflux pump",5,3991,4146,-1,"replication/recombination/repair",NA,"Phage",0.0607441510665842,3.91200901060071e-05
"k141_286476_length_24583_cov_27.5644",1,218,686,-1,"multidrug","mdtK","II","Efflux pump",7,5961,6433,1,"replication/recombination/repair","stability/transfer/defense","Phage",0.0607441510665842,3.91200901060071e-05
"k141_284910_length_19749_cov_33.0000",11,12150,12529,1,"beta_lactam","MIR-14","IV","Enzymatic inactivation",15,15142,15188,-1,"stability/transfer/defense",NA,"Plasmid",0.0914492042457921,3.81643151943463e-05
"k141_284910_length_19749_cov_33.0000",11,12150,12529,1,"beta_lactam","MIR-14","IV","Enzymatic inactivation",20,17758,18292,-1,"phage","replication,chaperone","Plasmid",0.0914492042457921,3.81643151943463e-05
"k141_284910_length_19749_cov_33.0000",11,12150,12529,1,"beta_lactam","MIR-14","IV","Enzymatic inactivation",21,19433,19528,-1,"phage","structural","Plasmid",0.0914492042457921,3.81643151943463e-05
"k141_195200_length_328808_cov_30.8483",99,104516,105527,-1,"multidrug","mexW","IV","Efflux pump",91,97746,97840,1,"phage","structural","Plasmid",0.173939170393379,3.43696420848057e-05
"k141_195200_length_328808_cov_30.8483",99,104516,105527,-1,"multidrug","mexW","IV","Efflux pump",92,98089,98633,1,"phage","replication,chaperone","Plasmid",0.173939170393379,3.43696420848057e-05
"k141_117232_length_31155_cov_58.0096",20,20756,21025,-1,"bacitracin","bacA","IV","Antibiotic target alteration",25,24496,25075,1,"replication/recombination/repair",NA,"Phage",0.22496474855,0
"k141_117232_length_31155_cov_58.0096",20,20756,21025,-1,"bacitracin","bacA","IV","Antibiotic target alteration",27,28586,28751,-1,"replication/recombination/repair",NA,"Phage",0.22496474855,0
"k141_117232_length_31155_cov_58.0096",20,20756,21025,-1,"bacitracin","bacA","IV","Antibiotic target alteration",28,29726,29992,-1,"integration/excision",NA,"Plasmid",0.22496474855,0
"k141_117232_length_31155_cov_58.0096",20,20756,21025,-1,"bacitracin","bacA","IV","Antibiotic target alteration",29,30556,30685,-1,"integration/excision",NA,"Plasmid",0.22496474855,0
"k141_115461_length_12194_cov_8.1858",21,11726,11870,1,"aminoglycoside","AAC(6')-Ic","IV","Enzymatic inactivation",10,5266,6002,-1,"phage","infection,regulation","Phage",0.024623751624505,0
"k141_115461_length_12194_cov_8.1858",21,11726,11870,1,"aminoglycoside","AAC(6')-Ic","IV","Enzymatic inactivation",16,8969,9136,-1,"phage","replication,transfer","Phage",0.024623751624505,0
